stateID,dimRec,Sample,LogLik,LogLik_true,rankTrue,numTrials
d3s0,3,60516,-181086.9134,-181089.681005,1,100
d3s0,3,61009,-182565.274897,-182568.025175,1,100
d3s0,3,61504,-184042.664501,-184045.433926,1,100
d3s0,3,62001,-185530.628662,-185533.418206,1,100
d3s0,3,62500,-187024.585492,-187027.387544,1,100
d3s0,3,63001,-188521.618793,-188524.415757,1,100
d3s0,3,63504,-190031.326909,-190034.121181,1,100
d3s0,3,64000,-191515.997199,-191518.793856,1,100
d3s0,3,64009,-191542.674907,-191545.473184,1,100
d3s0,3,64516,-193063.417611,-193066.211015,1,100
d3s0,3,65025,-194582.588696,-194585.407817,1,100
d3s0,3,65536,-196111.754275,-196114.54467,1,100
d3s0,3,66049,-197651.833534,-197654.642597,1,100
d3s0,3,66564,-199193.962852,-199196.759904,1,100
d3s0,3,67081,-200741.04153,-200743.802011,1,100
d3s0,3,67600,-202296.728379,-202299.491259,1,100
d3s0,3,68121,-203859.373691,-203862.097457,1,100
d3s0,3,68644,-205425.968838,-205428.686307,1,100
d3s0,3,68921,-206253.049983,-206255.796201,1,100
d3s0,3,69169,-206994.863111,-206997.616818,1,100
d3s0,3,69696,-208571.821987,-208574.58574,1,100
d3s0,3,70225,-210154.925318,-210157.694589,1,100
d3s0,3,70756,-211744.034196,-211746.819469,1,100
d3s0,3,71289,-213339.360368,-213342.111155,1,100
d3s0,3,71824,-214939.572352,-214942.336996,1,100
d3s0,3,72361,-216548.260355,-216551.017667,1,100
d3s0,3,72900,-218161.905343,-218164.639634,1,100
d3s0,3,73441,-219782.721349,-219785.473736,1,100
d3s0,3,73984,-221407.797305,-221410.550062,1,100
d3s0,3,74088,-221720.103079,-221722.8604,1,100
d3s0,3,74529,-223039.902065,-223042.624023,1,100
d3s0,3,75076,-224676.409708,-224679.07072,1,100
d3s0,3,75625,-226324.233529,-226326.90846,1,100
d3s0,3,76176,-227969.271474,-227971.914885,1,100
d3s0,3,76729,-229625.518807,-229628.135501,1,100
d3s0,3,77284,-231293.330219,-231295.926982,1,100
d3s0,3,77841,-232959.344549,-232961.911286,1,100
d3s0,3,78400,-234631.22275,-234633.786358,1,100
d3s0,3,78961,-236307.603064,-236310.157045,1,100
d3s0,3,79507,-237942.420955,-237944.993471,1,100
d3s0,3,79524,-237993.040022,-237995.608643,1,100
d3s0,3,80089,-239680.945404,-239683.526767,1,100
d3s0,3,80656,-241376.63276,-241379.235413,1,100
d3s0,3,81225,-243077.382115,-243079.987958,1,100
d3s0,3,81796,-244786.809769,-244789.42006,1,100
d3s0,3,82369,-246499.736827,-246502.294705,1,100
d3s0,3,82944,-248220.186775,-248222.762173,1,100
d3s0,3,83521,-249948.739636,-249951.287857,1,100
d3s0,3,84100,-251681.535167,-251684.09229,1,100
d3s0,3,84681,-253418.407634,-253420.952929,1,100
d3s0,3,85184,-254921.911878,-254924.438444,1,100
d3s0,3,85264,-255161.990559,-255164.518493,1,100
d3s0,3,85849,-256912.773925,-256915.283581,1,100
d3s0,3,86436,-258668.083327,-258670.608568,1,100
d3s0,3,87025,-260426.911021,-260429.459419,1,100
d3s0,3,87616,-262193.930227,-262196.469702,1,100
d3s0,3,88209,-263970.517796,-263973.067969,1,100
d3s0,3,88804,-265753.293121,-265755.866275,1,100
d3s0,3,89401,-267541.29059,-267543.85599,1,100
d3s0,3,90000,-269333.789124,-269336.338904,1,100
d3s0,3,90601,-271132.841298,-271135.383023,1,100
d3s0,3,91125,-272700.879202,-272703.415835,1,100
d3s0,3,91204,-272938.705156,-272941.24421,1,100
d3s0,3,91809,-274748.007815,-274750.540243,1,100
d3s0,3,92416,-276564.023618,-276566.53001,1,100
d3s0,3,93025,-278383.002357,-278385.488413,1,100
d3s0,3,93636,-280212.59471,-280215.091106,1,100
d3s0,3,94249,-282043.005611,-282045.496889,1,100
d3s0,3,94864,-283885.016143,-283887.525825,1,100
d3s0,3,95481,-285728.221858,-285730.706055,1,100
d3s0,3,96100,-287582.379505,-287584.888362,1,100
d3s0,3,96721,-289441.388984,-289443.91197,1,100
d3s0,3,97336,-291282.567827,-291285.072512,1,100
d3s0,3,97344,-291306.290476,-291308.795263,1,100
d3s0,3,97969,-293175.91171,-293178.433016,1,100
d3s0,3,98596,-295050.545168,-295053.079419,1,100
d3s0,3,99225,-296932.145119,-296934.698317,1,100
d3s0,3,99856,-298821.17702,-298823.71904,1,100
d3s0,4,1,-1.7711912,-3.0900405,1,100
d3s0,4,4,-9.7714142,-12.15676,1,100
d3s0,4,8,-21.2850349,-24.175009,1,100
d3s0,4,9,-24.2049967,-27.1190709,1,100
d3s0,4,16,-44.7867059,-48.2756367,1,100
d3s0,4,25,-71.3723635,-75.2864046,1,100
d3s0,4,27,-77.3850331,-81.2935311,1,100
d3s0,4,36,-104.4653337,-108.3813826,1,100
d3s0,4,49,-143.2922642,-147.1358035,1,100
d3s0,4,64,-188.3670455,-192.3237993,1,100
d3s0,4,81,-239.2401116,-243.3342225,1,100
d3s0,4,100,-296.326302,-300.4873106,1,100
d3s0,4,121,-359.3807428,-363.5677635,1,100
d3s0,4,125,-371.3152245,-375.5402668,1,100
d3s0,4,144,-428.3309326,-432.5910101,1,100
d3s0,4,169,-502.9413469,-507.1032243,1,100
d3s0,4,196,-583.9090137,-587.9224685,1,100
d3s0,4,216,-644.0013237,-648.1122434,1,100
d3s0,4,225,-671.0257339,-675.1599194,1,100
d3s0,4,256,-764.0324799,-768.0528081,1,100
d3s0,4,289,-862.7956892,-866.7701052,1,100
d3s0,4,324,-967.5218313,-971.3913299,1,100
d3s0,4,343,-1024.6485541,-1028.5261335,1,100
d3s0,4,361,-1078.4147751,-1082.2981859,1,100
d3s0,4,400,-1194.791665,-1198.4647649,1,100
d3s0,4,441,-1317.7566787,-1321.5018451,1,100
d3s0,4,484,-1447.6013677,-1451.3750809,1,100
d3s0,4,512,-1531.209235,-1535.0358174,1,100
d3s0,4,529,-1582.124295,-1585.9661517,1,100
d3s0,4,576,-1722.2514645,-1726.2271351,1,100
d3s0,4,625,-1868.4548728,-1872.438511,1,100
d3s0,4,676,-2020.4150535,-2024.4292798,1,100
d3s0,4,729,-2178.8654149,-2182.8571,1,100
d3s0,4,784,-2344.192322,-2348.2836004,1,100
d3s0,4,841,-2515.0059362,-2519.0525621,1,100
d3s0,4,900,-2691.5081557,-2695.4427798,1,100
d3s0,4,961,-2875.7026269,-2879.7595468,1,100
d3s0,4,1000,-2992.2022211,-2996.2463747,1,100
d3s0,4,1024,-3064.5081356,-3068.5896887,1,100
d3s0,4,1089,-3258.4738786,-3262.5390148,1,100
d3s0,4,1156,-3459.2758926,-3463.3633552,1,100
d3s0,4,1225,-3665.5521147,-3669.5765725,1,100
d3s0,4,1296,-3877.9869414,-3882.0549581,1,100
d3s0,4,1331,-3982.07527,-3986.127648,1,100
d3s0,4,1369,-4096.0136229,-4100.1345461,1,100
d3s0,4,1444,-4320.2994877,-4324.495988,1,100
d3s0,4,1521,-4550.134028,-4554.3129794,1,100
d3s0,4,1600,-4787.8489511,-4792.0702583,1,100
d3s0,4,1681,-5030.0941034,-5034.2220561,1,100
d3s0,4,1728,-5170.1415882,-5174.3019617,1,100
d3s0,4,1764,-5277.9086084,-5282.0590855,1,100
d3s0,4,1849,-5531.6016278,-5535.7991864,1,100
d3s0,4,1936,-5793.0579261,-5797.2827548,1,100
d3s0,4,2025,-6058.5237839,-6062.7798174,1,100
d3s0,4,2116,-6331.5442035,-6335.7976896,1,100
d3s0,4,2197,-6573.3987151,-6577.6689131,1,100
d3s0,4,2209,-6609.0646821,-6613.3427666,1,100
d3s0,4,2304,-6894.4621565,-6898.8524443,1,100
d3s0,4,2401,-7184.7129663,-7188.9880547,1,100
d3s0,4,2500,-7483.0569838,-7487.3500787,1,100
d3s0,4,2601,-7785.3406139,-7789.6694764,1,100
d3s0,4,2704,-8093.0386484,-8097.3366681,1,100
d3s0,4,2744,-8212.4527618,-8216.7635106,1,100
d3s0,4,2809,-8406.2713693,-8410.5873019,1,100
d3s0,4,2916,-8727.162441,-8731.4492026,1,100
d3s0,4,3025,-9054.1671533,-9058.4573107,1,100
d3s0,4,3136,-9386.3526406,-9390.6300005,1,100
d3s0,4,3249,-9723.4572016,-9727.7015345,1,100
d3s0,4,3364,-10066.4585493,-10070.7125245,1,100
d3s0,4,3375,-10099.2664389,-10103.5126718,1,100
d3s0,4,3481,-10417.0130355,-10421.2370513,1,100
d3s0,4,3600,-10772.0837196,-10776.2852724,1,100
d3s0,4,3721,-11134.6592439,-11138.9564427,1,100
d3s0,4,3844,-11502.8936197,-11507.1714736,1,100
d3s0,4,3969,-11877.5366003,-11881.8317489,1,100
d3s0,4,4096,-12256.3444199,-12260.5661934,1,100
d3s0,4,4225,-12642.9324518,-12647.1364072,1,100
d3s0,4,4356,-13036.5580318,-13040.7731293,1,100
d3s0,4,4489,-13435.1091543,-13439.3102183,1,100
d3s0,4,4624,-13839.7384364,-13844.0130719,1,100
d3s0,4,4761,-14248.4008348,-14252.6159398,1,100
d3s0,4,4900,-14663.1533865,-14667.3534865,1,100
d3s0,4,4913,-14702.2802304,-14706.4887484,1,100
d3s0,4,5041,-15084.5698206,-15088.8448071,1,100
d3s0,4,5184,-15513.3828281,-15517.7782047,1,100
d3s0,4,5329,-15946.3537961,-15950.7486312,1,100
d3s0,4,5476,-16387.3436581,-16391.713886,1,100
d3s0,4,5625,-16832.0944377,-16836.5617623,1,100
d3s0,4,5776,-17285.6268056,-17290.0644391,1,100
d3s0,4,5832,-17453.120007,-17457.5578529,1,100
d3s0,4,5929,-17743.4742525,-17747.9125355,1,100
d3s0,4,6084,-18206.8380367,-18211.2090426,1,100
d3s0,4,6241,-18676.9751099,-18681.3667175,1,100
d3s0,4,6400,-19152.4802039,-19156.8796302,1,100
d3s0,4,6561,-19634.8887047,-19639.306293,1,100
d3s0,4,6724,-20122.9156434,-20127.3562182,1,100
d3s0,4,6859,-20526.6750938,-20531.1766619,1,100
d3s0,4,6889,-20616.9213567,-20621.4283627,1,100
d3s0,4,7056,-21117.4011434,-21121.8352325,1,100
d3s0,4,7225,-21622.3170095,-21626.7069345,1,100
d3s0,4,7396,-22131.6474177,-22136.015695,1,100
d3s0,4,7569,-22649.8101453,-22654.1579537,1,100
d3s0,4,7744,-23172.2024009,-23176.5144162,1,100
d3s0,4,7921,-23702.3681603,-23706.7364327,1,100
d3s0,4,8000,-23937.9070209,-23942.2655154,1,100
d3s0,4,8100,-24238.5372652,-24242.9635459,1,100
d3s0,4,8281,-24781.5784859,-24786.0052615,1,100
d3s0,4,8464,-25330.0207662,-25334.5339734,1,100
d3s0,4,8649,-25882.1932324,-25886.6667952,1,100
d3s0,4,8836,-26441.6888416,-26446.2427545,1,100
d3s0,4,9025,-27008.3615162,-27012.9521855,1,100
d3s0,4,9216,-27580.0861644,-27584.6586117,1,100
d3s0,4,9261,-27714.9151775,-27719.4870243,1,100
d3s0,4,9409,-28156.4626791,-28160.9818137,1,100
d3s0,4,9604,-28739.9109262,-28744.3818907,1,100
d3s0,4,9801,-29330.5063287,-29334.9656226,1,100
d3s0,4,10000,-29927.6847481,-29932.1562668,1,100
d3s0,4,10201,-30529.722249,-30534.2176846,1,100
d3s0,4,10404,-31136.9494589,-31141.4305819,1,100
d3s0,4,10609,-31750.737895,-31755.2540628,1,100
d3s0,4,10648,-31867.4309588,-31871.9728875,1,100
d3s0,4,10816,-32370.0632099,-32374.5796086,1,100
d3s0,4,11025,-32995.4592961,-32999.9577764,1,100
d3s0,4,11236,-33628.0908917,-33632.6073287,1,100
d3s0,4,11449,-34266.2468737,-34270.7581201,1,100
d3s0,4,11664,-34908.8141989,-34913.263099,1,100
d3s0,4,11881,-35557.3973498,-35561.8345468,1,100
d3s0,4,12100,-36212.6722587,-36217.0794504,1,100
d3s0,4,12167,-36413.7759378,-36418.1571219,1,100
d3s0,4,12321,-36874.2845205,-36878.697101,1,100
d3s0,4,12544,-37539.7461745,-37544.1440903,1,100
d3s0,4,12769,-38213.1539502,-38217.5867223,1,100
d3s0,4,12996,-38893.2084121,-38897.7002252,1,100
d3s0,4,13225,-39580.1225928,-39584.6247321,1,100
d3s0,4,13456,-40271.4924893,-40275.9751168,1,100
d3s0,4,13689,-40968.5845118,-40973.0883958,1,100
d3s0,4,13824,-41372.1514073,-41376.6181274,1,100
d3s0,4,13924,-41670.4501183,-41674.8892268,1,100
d3s0,4,14161,-42378.7525371,-42383.1335086,1,100
d3s0,4,14400,-43094.857074,-43099.2493034,1,100
d3s0,4,14641,-43815.9852058,-43820.3935054,1,100
d3s0,4,14884,-44541.1886028,-44545.5571232,1,100
d3s0,4,15129,-45274.5819112,-45278.9884701,1,100
d3s0,4,15376,-46013.4374866,-46017.8426743,1,100
d3s0,4,15625,-46758.5713639,-46762.913197,1,100
d3s0,4,15876,-47510.0859375,-47514.4642593,1,100
d3s0,4,16129,-48265.9060556,-48270.2828477,1,100
d3s0,4,16384,-49028.5787409,-49032.9764857,1,100
d3s0,4,16641,-49796.3302892,-49800.7377754,1,100
d3s0,4,16900,-50570.8470701,-50575.2058707,1,100
d3s0,4,17161,-51353.0021731,-51357.3852656,1,100
d3s0,4,17424,-52140.2678874,-52144.6533346,1,100
d3s0,4,17576,-52595.1710132,-52599.5642415,1,100
d3s0,4,17689,-52932.5487767,-52936.949171,1,100
d3s0,4,17956,-53730.9979641,-53735.3442172,1,100
d3s0,4,18225,-54534.8014018,-54539.1070545,1,100
d3s0,4,18496,-55342.5594104,-55346.8826349,1,100
d3s0,4,18769,-56159.6232028,-56163.9521013,1,100
d3s0,4,19044,-56982.1376589,-56986.4661962,1,100
d3s0,4,19321,-57811.8230995,-57816.1388028,1,100
d3s0,4,19600,-58647.5862536,-58651.9067567,1,100
d3s0,4,19683,-58894.7056101,-58899.0378927,1,100
d3s0,4,19881,-59486.7623284,-59491.0821004,1,100
d3s0,4,20164,-60332.2322794,-60336.5548389,1,100
d3s0,4,20449,-61184.8283279,-61189.1454257,1,100
d3s0,4,20736,-62043.4222443,-62047.7948851,1,100
d3s0,4,21025,-62906.8067925,-62911.1284719,1,100
d3s0,4,21316,-63780.6105031,-63784.9880327,1,100
d3s0,4,21609,-64659.9650425,-64664.3553455,1,100
d3s0,4,21904,-65542.4932602,-65546.9017789,1,100
d3s0,4,21952,-65686.1748254,-65690.5809262,1,100
d3s0,4,22201,-66431.0193348,-66435.4431709,1,100
d3s0,4,22500,-67324.4579014,-67328.9230957,1,100
d3s0,4,22801,-68224.4316779,-68228.8968935,1,100
d3s0,4,23104,-69132.5760036,-69137.1179316,1,100
d3s0,4,23409,-70046.0706731,-70050.6348605,1,100
d3s0,4,23716,-70964.2021464,-70968.7661318,1,100
d3s0,4,24025,-71889.3685592,-71893.9299696,1,100
d3s0,4,24336,-72822.7520848,-72827.3554766,1,100
d3s0,4,24389,-72981.6509419,-72986.2561472,1,100
d3s0,4,24649,-73757.6001318,-73762.1912457,1,100
d3s0,4,24964,-74698.7825873,-74703.3762847,1,100
d3s0,4,25281,-75648.0518473,-75652.6116791,1,100
d3s0,4,25600,-76600.9652912,-76605.4810407,1,100
d3s0,4,25921,-77559.5862466,-77564.1532767,1,100
d3s0,4,26244,-78526.3294316,-78530.8896195,1,100
d3s0,4,26569,-79497.9712393,-79502.5591511,1,100
d3s0,4,26896,-80474.9568212,-80479.5447158,1,100
d3s0,4,27000,-80786.3883837,-80790.9670497,1,100
d3s0,4,27225,-81460.5451014,-81465.1616133,1,100
d3s0,4,27556,-82449.0461329,-82453.6476503,1,100
d3s0,4,27889,-83448.9125756,-83453.5411565,1,100
d3s0,4,28224,-84450.6710188,-84455.3406553,1,100
d3s0,4,28561,-85461.8830835,-85466.5507258,1,100
d3s0,4,28900,-86477.8548545,-86482.5461835,1,100
d3s0,4,29241,-87498.5969664,-87503.2448495,1,100
d3s0,4,29584,-88524.4107362,-88528.9963152,1,100
d3s0,4,29791,-89144.8953546,-89149.465694,1,100
d3s0,4,29929,-89557.6691297,-89562.2721394,1,100
d3s0,4,30276,-90595.4725793,-90600.1054778,1,100
d3s0,4,30625,-91639.7367687,-91644.3209439,1,100
d3s0,4,30976,-92691.220578,-92695.7645989,1,100
d3s0,4,31329,-93747.3376213,-93751.8744174,1,100
d3s0,4,31684,-94812.526109,-94817.0754172,1,100
d3s0,4,32041,-95878.0101215,-95882.5214624,1,100
d3s0,4,32400,-96953.4572063,-96957.9418529,1,100
d3s0,4,32761,-98034.203795,-98038.6491167,1,100
d3s0,4,32768,-98055.2633523,-98059.71389,1,100
d3s0,4,33124,-99121.79072,-99126.2559275,1,100
d3s0,4,33489,-100214.003916,-100218.459365,1,100
d3s0,4,33856,-101310.740765,-101315.228727,1,100
d3s0,4,34225,-102414.727037,-102419.245497,1,100
d3s0,4,34596,-103525.241765,-103529.750745,1,100
d3s0,4,34969,-104638.961204,-104643.463377,1,100
d3s0,4,35344,-105760.172435,-105764.683562,1,100
d3s0,4,35721,-106888.024501,-106892.549302,1,100
d3s0,4,35937,-107536.460645,-107540.974726,1,100
d3s0,4,36100,-108024.836896,-108029.340121,1,100
d3s0,4,36481,-109165.947627,-109170.475076,1,100
d3s0,4,36864,-110309.732416,-110314.237428,1,100
d3s0,4,37249,-111463.900304,-111468.36432,1,100
d3s0,4,37636,-112619.230864,-112623.699219,1,100
d3s0,4,38025,-113784.883119,-113789.405298,1,100
d3s0,4,38416,-114951.977166,-114956.443074,1,100
d3s0,4,38809,-116128.249443,-116132.743894,1,100
d3s0,4,39204,-117308.913562,-117313.409531,1,100
d3s0,4,39304,-117607.269747,-117611.766692,1,100
d3s0,4,39601,-118494.313847,-118498.812776,1,100
d3s0,4,40000,-119688.115115,-119692.598959,1,100
d3s0,4,40401,-120884.776754,-120889.24317,1,100
d3s0,4,40804,-122089.145179,-122093.604269,1,100
d3s0,4,41209,-123299.597301,-123304.06236,1,100
d3s0,4,41616,-124518.608802,-124523.078854,1,100
d3s0,4,42025,-125741.822626,-125746.292967,1,100
d3s0,4,42436,-126970.607175,-126975.086943,1,100
d3s0,4,42849,-128205.616463,-128210.083143,1,100
d3s0,4,42875,-128283.53394,-128288.005108,1,100
d3s0,4,43264,-129450.289486,-129454.723751,1,100
d3s0,4,43681,-130697.984007,-130702.441369,1,100
d3s0,4,44100,-131953.841221,-131958.358054,1,100
d3s0,4,44521,-133214.276028,-133218.78748,1,100
d3s0,4,44944,-134478.314214,-134482.807221,1,100
d3s0,4,45369,-135750.305522,-135754.801323,1,100
d3s0,4,45796,-137026.284807,-137030.746367,1,100
d3s0,4,46225,-138311.129723,-138315.561693,1,100
d3s0,4,46656,-139600.585295,-139604.981357,1,100
d3s0,4,47089,-140898.246735,-140902.69959,1,100
d3s0,4,47524,-142200.569933,-142205.005085,1,100
d3s0,4,47961,-143508.779757,-143513.205034,1,100
d3s0,4,48400,-144820.622641,-144825.094414,1,100
d3s0,4,48841,-146139.53037,-146144.015104,1,100
d3s0,4,49284,-147465.750883,-147470.263079,1,100
d3s0,4,49729,-148798.776433,-148803.305087,1,100
d3s0,4,50176,-150140.203458,-150144.728027,1,100
d3s0,4,50625,-151482.392824,-151486.953544,1,100
d3s0,4,50653,-151566.532852,-151571.099556,1,100
d3s0,4,51076,-152829.98079,-152834.539785,1,100
d3s0,4,51529,-154183.67526,-154188.228427,1,100
d3s0,4,51984,-155544.822458,-155549.37174,1,100
d3s0,4,52441,-156914.151062,-156918.700458,1,100
d3s0,4,52900,-158289.149015,-158293.726215,1,100
d3s0,4,53361,-159670.214641,-159674.792169,1,100
d3s0,4,53824,-161056.001923,-161060.578198,1,100
d3s0,4,54289,-162447.467969,-162452.04548,1,100
d3s0,4,54756,-163848.753237,-163853.376569,1,100
d3s0,4,54872,-164196.289933,-164200.917832,1,100
d3s0,4,55225,-165250.12818,-165254.763149,1,100
d3s0,4,55696,-166660.481147,-166665.106461,1,100
d3s0,4,56169,-168074.884537,-168079.490471,1,100
d3s0,4,56644,-169497.356039,-169501.987904,1,100
d3s0,4,57121,-170923.739635,-170928.391406,1,100
d3s0,4,57600,-172359.328681,-172363.980433,1,100
d3s0,4,58081,-173798.396833,-173803.010485,1,100
d3s0,4,58564,-175244.313211,-175248.930504,1,100
d3s0,4,59049,-176696.629573,-176701.224022,1,100
d3s0,4,59319,-177504.397554,-177509.01763,1,100
d3s0,4,59536,-178151.75147,-178156.352541,1,100
d3s0,4,60025,-179615.789704,-179620.392642,1,100
d3s0,4,60516,-181085.059931,-181089.681005,1,100
d3s0,4,61009,-182563.414957,-182568.025175,1,100
d3s0,4,61504,-184040.828008,-184045.433926,1,100
d3s0,4,62001,-185528.786536,-185533.418206,1,100
d3s0,4,62500,-187022.741195,-187027.387544,1,100
d3s0,4,63001,-188519.76274,-188524.415757,1,100
d3s0,4,63504,-190029.457064,-190034.121181,1,100
d3s0,4,64000,-191514.132456,-191518.793856,1,100
d3s0,4,64009,-191540.812604,-191545.473184,1,100
d3s0,4,64516,-193061.52636,-193066.211015,1,100
d3s0,4,65025,-194580.719823,-194585.407817,1,100
d3s0,4,65536,-196109.86907,-196114.54467,1,100
d3s0,4,66049,-197649.930784,-197654.642597,1,100
d3s0,4,66564,-199192.053045,-199196.759904,1,100
d3s0,4,67081,-200739.102875,-200743.802011,1,100
d3s0,4,67600,-202294.792712,-202299.491259,1,100
d3s0,4,68121,-203857.421166,-203862.097457,1,100
d3s0,4,68644,-205424.027846,-205428.686307,1,100
d3s0,4,68921,-206251.109387,-206255.796201,1,100
d3s0,4,69169,-206992.920442,-206997.616818,1,100
d3s0,4,69696,-208569.878767,-208574.58574,1,100
d3s0,4,70225,-210153.009855,-210157.694589,1,100
d3s0,4,70756,-211742.107473,-211746.819469,1,100
d3s0,4,71289,-213337.422589,-213342.111155,1,100
d3s0,4,71824,-214937.640153,-214942.336996,1,100
d3s0,4,72361,-216546.324897,-216551.017667,1,100
d3s0,4,72900,-218159.946557,-218164.639634,1,100
d3s0,4,73441,-219780.767651,-219785.473736,1,100
d3s0,4,73984,-221405.840042,-221410.550062,1,100
d3s0,4,74088,-221718.139501,-221722.8604,1,100
d3s0,4,74529,-223037.943702,-223042.624023,1,100
d3s0,4,75076,-224674.462863,-224679.07072,1,100
d3s0,4,75625,-226322.256852,-226326.90846,1,100
d3s0,4,76176,-227967.305277,-227971.914885,1,100
d3s0,4,76729,-229623.531604,-229628.135501,1,100
d3s0,4,77284,-231291.305652,-231295.926982,1,100
d3s0,4,77841,-232957.333443,-232961.911286,1,100
d3s0,4,78400,-234629.182739,-234633.786358,1,100
d3s0,4,78961,-236305.567976,-236310.157045,1,100
d3s0,4,79507,-237940.385089,-237944.993471,1,100
d3s0,4,79524,-237991.006158,-237995.608643,1,100
d3s0,4,80089,-239678.909875,-239683.526767,1,100
d3s0,4,80656,-241374.610576,-241379.235413,1,100
d3s0,4,81225,-243075.377024,-243079.987958,1,100
d3s0,4,81796,-244784.793043,-244789.42006,1,100
d3s0,4,82369,-246497.708481,-246502.294705,1,100
d3s0,4,82944,-248218.165646,-248222.762173,1,100
d3s0,4,83521,-249946.725403,-249951.287857,1,100
d3s0,4,84100,-251679.502811,-251684.09229,1,100
d3s0,4,84681,-253416.379279,-253420.952929,1,100
d3s0,4,85184,-254919.91027,-254924.438444,1,100
d3s0,4,85264,-255159.992865,-255164.518493,1,100
d3s0,4,85849,-256910.754438,-256915.283581,1,100
d3s0,4,86436,-258666.065341,-258670.608568,1,100
d3s0,4,87025,-260424.929447,-260429.459419,1,100
d3s0,4,87616,-262191.948118,-262196.469702,1,100
d3s0,4,88209,-263968.543248,-263973.067969,1,100
d3s0,4,88804,-265751.312658,-265755.866275,1,100
d3s0,4,89401,-267539.310216,-267543.85599,1,100
d3s0,4,90000,-269331.832352,-269336.338904,1,100
d3s0,4,90601,-271130.885837,-271135.383023,1,100
d3s0,4,91125,-272698.929446,-272703.415835,1,100
d3s0,4,91204,-272936.745161,-272941.24421,1,100
d3s0,4,91809,-274746.059077,-274750.540243,1,100
d3s0,4,92416,-276562.067095,-276566.53001,1,100
d3s0,4,93025,-278381.054862,-278385.488413,1,100
d3s0,4,93636,-280210.631385,-280215.091106,1,100
d3s0,4,94249,-282041.030162,-282045.496889,1,100
d3s0,4,94864,-283883.032188,-283887.525825,1,100
d3s0,4,95481,-285726.253141,-285730.706055,1,100
d3s0,4,96100,-287580.409935,-287584.888362,1,100
d3s0,4,96721,-289439.422442,-289443.91197,1,100
d3s0,4,97336,-291280.589292,-291285.072512,1,100
d3s0,4,97344,-291304.313117,-291308.795263,1,100
d3s0,4,97969,-293173.93643,-293178.433016,1,100
d3s0,4,98596,-295048.562686,-295053.079419,1,100
d3s0,4,99225,-296930.159777,-296934.698317,1,100
d3s0,4,99856,-298819.219767,-298823.71904,1,100
d3s0,5,1,-1.5384297,-3.0900405,1,100
d3s0,5,4,-9.2325498,-12.15676,1,100
d3s0,5,8,-20.6102417,-24.175009,1,100
d3s0,5,9,-23.5052654,-27.1190709,1,100
d3s0,5,16,-43.8902433,-48.2756367,1,100
d3s0,5,25,-70.3258634,-75.2864046,1,100
d3s0,5,27,-76.3349458,-81.2935311,1,100
d3s0,5,36,-103.410742,-108.3813826,1,100
d3s0,5,49,-142.2611508,-147.1358035,1,100
d3s0,5,64,-187.3121432,-192.3237993,1,100
d3s0,5,81,-238.0810828,-243.3342225,1,100
d3s0,5,100,-295.291956,-300.4873106,1,100
d3s0,5,121,-358.3014767,-363.5677635,1,100
d3s0,5,125,-370.2354064,-375.5402668,1,100
d3s0,5,144,-427.2012449,-432.5910101,1,100
d3s0,5,169,-501.8276815,-507.1032243,1,100
d3s0,5,196,-582.7604448,-587.9224685,1,100
d3s0,5,216,-642.8206481,-648.1122434,1,100
d3s0,5,225,-669.8361022,-675.1599194,1,100
d3s0,5,256,-762.8486086,-768.0528081,1,100
d3s0,5,289,-861.5942151,-866.7701052,1,100
d3s0,5,324,-966.3326558,-971.3913299,1,100
d3s0,5,343,-1023.4141449,-1028.5261335,1,100
d3s0,5,361,-1077.1524436,-1082.2981859,1,100
d3s0,5,400,-1193.5220684,-1198.4647649,1,100
d3s0,5,441,-1316.4161973,-1321.5018451,1,100
d3s0,5,484,-1446.2038555,-1451.3750809,1,100
d3s0,5,512,-1529.8176131,-1535.0358174,1,100
d3s0,5,529,-1580.6991222,-1585.9661517,1,100
d3s0,5,576,-1720.8507024,-1726.2271351,1,100
d3s0,5,625,-1867.1091215,-1872.438511,1,100
d3s0,5,676,-2019.1131151,-2024.4292798,1,100
d3s0,5,729,-2177.6008263,-2182.8571,1,100
d3s0,5,784,-2342.9629872,-2348.2836004,1,100
d3s0,5,841,-2513.7794001,-2519.0525621,1,100
d3s0,5,900,-2690.2986847,-2695.4427798,1,100
